Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-07-02,39.698768615722656,64.49066925048828,15.035058975219727,44.22333908081055,33.758544921875,33.265872955322266,29.809017181396484,51.660728454589844,59.46141815185547
2014-07-03,39.95376968383789,64.73567199707031,15.153448104858398,44.589847564697266,33.90653991699219,33.45132827758789,29.48296356201172,51.86879348754883,59.91915512084961
2014-07-07,39.61909103393555,64.2391586303711,15.087677955627441,44.272186279296875,33.941368103027344,33.50326919555664,29.62171173095703,51.47761535644531,59.5494499206543
2014-07-08,39.5155029296875,64.13597106933594,14.956135749816895,43.97086715698242,33.636688232421875,33.436500549316406,29.822891235351562,50.994873046875,58.968475341796875
2014-07-09,39.65097427368164,64.5615463256836,14.995594024658203,44.04417419433594,33.80207824707031,33.584869384765625,29.739646911621094,51.211280822753906,59.68147659301758
2014-07-10,39.475669860839844,63.94252395629883,14.896943092346191,43.783546447753906,33.706321716308594,33.53293991088867,29.940824508666992,51.177974700927734,59.12690353393555
2014-07-11,39.54737854003906,63.45243453979492,14.92325210571289,44.0360221862793,33.88042068481445,33.577449798583984,29.711896896362305,51.286190032958984,59.32059097290039
2014-07-14,39.52347183227539,64.00055694580078,15.01533031463623,44.28849411010742,34.12416458129883,33.696144104003906,29.37196922302246,51.4526481628418,59.48781967163086
2014-07-15,39.44378662109375,63.723289489746094,15.120566368103027,44.31292724609375,34.063236236572266,33.39939498901367,29.524593353271484,51.01152420043945,59.285377502441406
2014-07-16,39.7147102355957,64.69054412841797,15.094249725341797,44.500240325927734,34.376617431640625,33.40681838989258,29.62171173095703,50.845062255859375,59.43501281738281
2014-07-17,39.54737854003906,63.64590072631836,14.896943092346191,43.80796813964844,33.93266296386719,33.199092864990234,29.35116958618164,50.287437438964844,58.871646881103516
2014-07-18,39.794395446777344,63.832881927490234,15.067943572998047,44.17447280883789,34.34178924560547,33.53293991088867,29.649456024169922,51.11140441894531,59.41740798950195
2014-07-21,39.682857513427734,63.92963409423828,15.028481483459473,44.15005111694336,34.29827117919922,33.37714385986328,29.62171173095703,50.903316497802734,59.14454650878906
2014-07-22,39.738609313964844,64.3874740600586,15.074531555175781,44.31292724609375,34.585548400878906,33.31779098510742,29.559267044067383,51.344444274902344,59.3910026550293
2014-07-23,39.90595626831055,64.80016326904297,15.107405662536621,44.13374710083008,34.64647674560547,33.273277282714844,29.587032318115234,51.76059341430664,59.34697723388672
2014-07-24,39.85814666748047,64.85818481445312,15.140292167663574,43.9219970703125,34.62035369873047,33.362300872802734,29.67721939086914,51.65239715576172,59.47901916503906
2014-07-25,39.92987060546875,64.38099670410156,15.054791450500488,43.80796813964844,34.57683181762695,33.228763580322266,29.441347122192383,51.460968017578125,58.81882858276367
2014-07-28,40.03345489501953,64.22627258300781,15.06136703491211,43.58808517456055,34.63776779174805,33.058143615722656,29.850637435913086,51.510902404785156,58.93328094482422
2014-07-29,39.74658966064453,64.0650405883789,14.98244571685791,43.042423248291016,34.568115234375,32.909759521484375,29.573156356811523,51.55252456665039,58.766021728515625
2014-07-30,39.539405822753906,63.684574127197266,15.048216819763184,43.0831298828125,34.60295867919922,32.56106948852539,29.07367515563965,51.76059341430664,59.09172058105469
2014-07-31,38.766475677490234,62.31107711791992,14.739097595214844,42.21171188354492,33.950069427490234,32.004676818847656,28.615829467773438,50.69525146484375,58.00019454956055
2014-08-01,38.79833984375,61.8080940246582,14.614130973815918,42.17098617553711,33.76726150512695,32.249488830566406,28.726829528808594,50.73686218261719,57.788944244384766
2014-08-04,39.2605094909668,62.846282958984375,14.732524871826172,42.31758499145508,34.011009216308594,32.353336334228516,28.574199676513672,50.95327377319336,58.35230255126953
2014-08-05,38.85411834716797,61.4727897644043,14.581245422363281,42.065101623535156,33.68890380859375,32.2123908996582,28.22734260559082,50.46220016479492,57.94739532470703
2014-08-06,39.140987396240234,61.653316497802734,14.640440940856934,41.85334777832031,33.58445358276367,32.48688888549805,27.866609573364258,50.4372444152832,57.82415008544922
2014-08-07,38.79833984375,61.26644515991211,14.57466983795166,41.89407730102539,33.44515609741211,32.219810485839844,28.18571662902832,49.788055419921875,57.52486038208008
2014-08-08,39.20473861694336,62.291717529296875,14.719366073608398,42.48859786987305,33.66279983520508,32.54623031616211,28.74763298034668,50.37897872924805,58.413917541503906
2014-08-11,39.164878845214844,62.29818344116211,14.732524871826172,42.65964126586914,33.82819366455078,32.776214599609375,28.643571853637695,50.3540153503418,58.678009033203125
2014-08-12,39.29239273071289,61.8403434753418,14.765399932861328,42.561912536621094,33.810791015625,32.753963470458984,28.622753143310547,50.31238555908203,58.52835464477539
2014-08-13,39.507537841796875,62.040245056152344,14.83117389678955,42.97726821899414,34.1415901184082,32.85040283203125,28.754568099975586,50.91997528076172,58.7396125793457
2014-08-14,39.507537841796875,61.68557357788086,14.92325210571289,43.16458511352539,34.20252227783203,32.98394012451172,29.004302978515625,51.519229888916016,59.197357177734375
2014-08-15,39.62706756591797,62.14342498779297,14.850902557373047,43.074989318847656,34.20252227783203,33.02845764160156,29.115291595458984,51.569156646728516,59.08293151855469
2014-08-18,40.01751708984375,62.31107711791992,15.01533031463623,43.726539611816406,34.524593353271484,33.221351623535156,29.038990020751953,51.96867370605469,59.6286735534668
2014-08-19,40.13705062866211,62.78828811645508,15.041637420654297,43.832420349121094,34.74224090576172,33.31037139892578,29.406658172607422,52.309913635253906,60.077598571777344
2014-08-20,40.19282913208008,62.92368698120117,15.081099510192871,44.29663848876953,34.74224090576172,33.288116455078125,29.469099044799805,52.30158996582031,60.35929489135742
2014-08-21,40.13705062866211,62.97525405883789,15.258679389953613,44.25590896606445,34.90763854980469,33.34746170043945,29.53847312927246,52.376495361328125,60.30648422241211
2014-08-22,39.977657318115234,62.55610275268555,15.206061363220215,44.10117721557617,34.91634750366211,33.265872955322266,29.44828224182129,52.42643356323242,60.420902252197266
2014-08-25,40.12907409667969,63.11069107055664,15.337606430053711,44.272186279296875,34.951148986816406,33.45132827758789,29.649456024169922,52.825923919677734,60.59696578979492
